Нецов	41
Петровски	41
Ранчева	41
Спиридонова	41
Толева	41
Шаламанова	41
Божанов	40
Гъркова	40
Драгнев	40
Друмев	40
Йонева	40
Калоянов	40
Лулчев	40
Македонска	40
Новков	40
Ранчев	40
Рафаилов	40
Рускова	40
Сарафов	40
Сергиева	40
Стаматов	40
Чаушев	40
Чешмеджиев	40
Шаркова	40
Аргирова	39
Гугов	39
Йолова	39
Кадийски	39
Козарев	39
Максимова	39
Милошева	39
Пасков	39
Станишев	39
Стратиев	39
Тепавичаров	39
Фурнаджиев	39
Бобев	38
Вуков	38
Енева	38
Истатков	38
Калинова	38
Керемидчиев	38
Лалев	38
Марчев	38
Масларски	38
Митрова	38
Нанова	38
Настев	38
Нейчева	38
Пенов	38
Романов	38
Стоицев	38
Талев	38
Тренчева	38
Дукова	37
Занева	37
Исаев	37
Йоцев	37
Крачунов	37
Куманов	37
Куюмджиева	37
Кючукова	37
Механджийска	37
Пеков	37
Радославова	37
Савчев	37
Стефчев	37
Тренчев	37
Филчева	37
Цокова	37
Ацев	36
Бенчева	36
Берберов	36
Ваклинов	36
Ваклинова	36
Германова	36
Гиздов	36
Гроздева	36
Деспотова	36
Докова	36
Донов	36
Йонкова	36
Котов	36
Маврова	36
Мечков	36
Монова	36
Пехливанов	36
Радославов	36
Раев	36
Стамболийска	36
Стоянчев	36
Танов	36
Хинков	36
Хранова	36
Бенчев	35
Биков	35
Блажева	35
Близнакова	35
Бойков	35
Джонев	35
Исаева	35
Каракашев	35
Македонски	35
Манасиев	35
Накев	35
Ничев	35
Парушев	35
Пейкова	35
Раева	35
Ралчева	35
Семов	35
Темелков	35
Тонков	35
Хаджииванов	35
Чорбаджийски	35
Аспарухов	34
Галева	34
Гачев	34
Градинарова	34
Дудов	34
Загорски	34
Занков	34
Кантарджиев	34
Карастоянов	34
Кутева	34
Лозева	34
Мутафчийски	34
Пантев	34
Радованов	34
Радоева	34
Самарджиев	34
Сарафова	34
Фурнаджиева	34
Хинов	34
Христоскова	34
Шуманова	34
Бурова	33
Георев	33
Гечева	33
Даракчиев	33
Диманова	33
Доцева	33
